scenario,adoption_rate,efficiency_a,average_speed,total_travel_time,total_energy_electric_mean,total_carbon_electric_mean,total_energy_gasoline_mean,total_carbon_gasoline_mean,E_electric_mean,E_drive_av_mean,E_compute_mean,E_v2x_mean,E_data_center_mean,E_RSU_mean,total_energy_electric_ci_lower,total_energy_electric_ci_upper,total_carbon_electric_ci_lower,total_carbon_electric_ci_upper,total_energy_gasoline_ci_lower,total_energy_gasoline_ci_upper,total_carbon_gasoline_ci_lower,total_carbon_gasoline_ci_upper,E_electric_ci_lower,E_electric_ci_upper,E_drive_av_ci_lower,E_drive_av_ci_upper,E_compute_ci_lower,E_compute_ci_upper,E_v2x_ci_lower,E_v2x_ci_upper,E_data_center_ci_lower,E_data_center_ci_upper,gasoline,electric,autonomous
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.2, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10141082544.88488,5079739154.650875,2252852474.111871,5226617739.93954,142472962.80872872,2312052887.2918606,1641150725.6812696,3280431.0910345674,6035993207.503604,2931025.92,9319333607.267054,10966089063.201944,4647934485.369707,5515963842.21977,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137795691.40162936,147126955.9179386,2110416767.6368134,2512624308.8948555,1525797490.690816,1746983834.236242,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.2, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10126669309.841402,5069083933.555448,2252852474.111871,5226617739.93954,142342767.46694165,2307531281.203995,1640262221.4932418,3280431.0910345674,6035993207.503604,2931025.92,9342034282.495026,10931566214.42487,4655262358.371509,5494965564.641717,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137842437.95926064,147184759.0922197,2110565432.579004,2505528688.8710084,1539488768.0746608,1739699377.6756577,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.2, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10138002877.11245,5077881883.170037,2252852474.111871,5226617739.93954,142174971.134223,2308261317.0065756,1639017830.2701793,3280431.0910345674,6035993207.503604,2931025.92,9304494465.825838,10965565199.44634,4644928501.856656,5520524052.660845,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137490191.79933593,146902133.2078411,2106187487.4986043,2516899444.3682213,1532818050.939894,1748188512.40069,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.2, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10116564907.257614,5062834037.6163225,2252852474.111871,5226617739.93954,142290392.6583054,2303538543.2060575,1643649502.3712394,3280431.0910345674,6035993207.503604,2931025.92,9277209028.331669,10956907509.889492,4614060828.828521,5488697611.691135,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137652260.87001917,147143785.62842196,2101440535.914537,2507360045.052029,1537144738.197867,1747467458.733999,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10146505984.061024,5076910562.263394,2252852474.111871,5226617739.93954,142149932.00004223,2309732795.416499,1640204769.029844,3280431.0910345674,6035993207.503604,2931025.92,9291802518.141054,11015616749.705336,4649675343.151928,5532498739.094116,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137525652.71795025,146831301.65301237,2105527154.4510677,2522622915.0709968,1534825342.3460503,1748604914.3513756,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10149821044.0378,5085919011.673782,2252852474.111871,5226617739.93954,142444400.5221098,2314020833.8101697,1639806620.1704469,3280431.0910345674,6035993207.503604,2931025.92,9285596524.240166,10960351266.133595,4631317364.300536,5541590527.606806,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137873079.5993811,147501412.59532142,2115910346.3645864,2515671868.7991753,1527493477.7893462,1750521632.0983086,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10151215559.522833,5084434238.730467,2252852474.111871,5226617739.93954,142232138.76963893,2312222526.0294952,1638026173.7625952,3280431.0910345674,6035993207.503604,2931025.92,9298690976.787922,10992933465.515604,4634217409.06996,5538562462.81563,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137782047.28866413,147170140.38654184,2109259245.3754528,2520658950.0878963,1529164201.5043123,1749976129.306231,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10143159932.71566,5085334841.475422,2252852474.111871,5226617739.93954,142366841.1726624,2310471841.719638,1644900071.058671,3280431.0910345674,6035993207.503604,2931025.92,9274880312.967102,10995474090.549925,4657700192.967201,5530631972.920463,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,138043981.77053487,147005460.7245843,2115137187.365758,2522982291.1066194,1535710937.0385559,1751309341.3676796,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10132370537.909119,5080480267.676029,2252852474.111871,5226617739.93954,142301199.90198117,2307491234.5579762,1643494202.0192926,3280431.0910345674,6035993207.503604,2931025.92,9269956773.086771,11016404668.20172,4635139096.394961,5568837557.665113,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137726256.1958407,147012960.54091135,2107038658.5846953,2531419531.0707903,1530815112.0286283,1750870779.1904166,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10144965352.876371,5080635650.099071,2252852474.111871,5226617739.93954,142207378.3924438,2309880345.814542,1640305997.4670057,3280431.0910345674,6035993207.503604,2931025.92,9336138928.734297,10960969971.247452,4651967450.287703,5532953340.204602,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137800760.65116584,147146734.29879314,2115388099.6450243,2515583826.3384075,1531784946.0680568,1748267490.0220556,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10125700514.657454,5072297487.282333,2252852474.111871,5226617739.93954,142414440.86402723,2308710363.007742,1637506825.6848154,3280431.0910345674,6035993207.503604,2931025.92,9356195793.035809,10926901217.398775,4666168489.971043,5510273504.336219,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137700715.50800943,147145738.23564985,2114763250.9671783,2505142363.1491194,1530129394.707632,1745855930.5614269,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10106966426.53239,5061791492.589333,2252852474.111871,5226617739.93954,142209537.36225867,2301108615.5644665,1640623748.8525786,3280431.0910345674,6035993207.503604,2931025.92,9272942394.785995,10957409793.50392,4635780968.500425,5501493393.776014,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137552584.62921968,147104167.14162385,2102954206.1983182,2501606473.2459135,1532990864.030022,1747479953.2272906,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10170737338.908524,5090225902.315404,2252852474.111871,5226617739.93954,142243457.65049905,2316062001.310704,1642144971.8876476,3280431.0910345674,6035993207.503604,2931025.92,9301053623.344965,11029976566.001934,4635496269.649359,5536385565.29704,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137302299.75442854,147066415.76744226,2107807491.4853258,2523129437.151294,1535694273.9660103,1754251579.1831708,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.03",0.4,0.9,24.096666882603483,1640215545.5172834,10121910942.05563,5067066891.776603,2252852474.111871,5226617739.93954,142242121.64359343,2305382572.3004236,1638688305.9502769,3280431.0910345674,6035993207.503604,2931025.92,9269398524.697296,10922755556.444714,4632297909.149605,5510931117.751015,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137537297.5597843,147340765.5397759,2108737731.5207903,2503501790.8622937,1528633441.2212815,1745387365.2750738,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10134215835.830334,5073683966.62394,2252852474.111871,5226617739.93954,142330343.40505627,2308478703.169531,1642444743.8785954,3280431.0910345674,6035993207.503604,2931025.92,9316832829.339977,10955098962.44333,4655062296.8353,5499827341.301303,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137991855.83099112,146817537.6743124,2113022409.1203072,2509748425.366436,1536563649.7341347,1746692390.4515893,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10139940698.499065,5076065952.196904,2252852474.111871,5226617739.93954,142394918.30447564,2311297818.648365,1640003264.915601,3280431.0910345674,6035993207.503604,2931025.92,9318297651.723713,10975804320.128437,4646717992.742126,5519760887.96189,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137822426.63574886,147051248.67759255,2108173753.5142407,2515544721.7574577,1530509395.9827924,1750345130.5210347,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10103900484.79825,5063037118.819505,2252852474.111871,5226617739.93954,142326915.51763946,2302455578.6334324,1638253222.1805897,3280431.0910345674,6035993207.503604,2931025.92,9286202871.60395,10923256296.43923,4659990052.8410845,5489963606.326425,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137649684.64580598,147209690.4668956,2096541659.4390745,2499004492.347922,1537427011.5224411,1745770029.9205363,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10135815400.069456,5080350314.48256,2252852474.111871,5226617739.93954,142392458.75322852,2310046197.321624,1641181325.7408555,3280431.0910345674,6035993207.503604,2931025.92,9294062018.00178,11018958540.780666,4653099276.968635,5556142294.450558,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137904993.84200186,147109376.86169052,2102817424.802875,2529823522.837545,1534982372.7378619,1747875689.9925575,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10128181326.400768,5073230057.31016,2252852474.111871,5226617739.93954,142328944.84210166,2307022355.786691,1643123018.694882,3280431.0910345674,6035993207.503604,2931025.92,9319539616.359375,10952490264.351332,4635280852.779826,5518244998.117,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137823138.7430669,147394420.71984142,2105448943.113796,2505544614.972288,1536051337.0531664,1747912517.4702315,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10125075369.093395,5066296365.8160715,2252852474.111871,5226617739.93954,142415457.11063763,2308023041.275332,1640437695.5698607,3280431.0910345674,6035993207.503604,2931025.92,9275242997.036371,11003899322.41469,4613377106.021334,5524120760.093066,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137777742.44832098,147389282.04425457,2098624827.4561026,2516651225.0518665,1525191129.8171697,1751611633.4960105,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10124560909.719921,5073741233.558137,2252852474.111871,5226617739.93954,142202831.9431266,2304870027.281617,1641602822.8596523,3280431.0910345674,6035993207.503604,2931025.92,9343918424.697197,10946033075.455397,4658392316.2526655,5500462058.329682,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137460274.71548027,146949963.50485685,2113284734.709064,2504021799.115935,1525181876.5930197,1745818058.3354685,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10123904631.723928,5067719610.446137,2252852474.111871,5226617739.93954,142248889.9356463,2306193162.9808435,1637675684.0927224,3280431.0910345674,6035993207.503604,2931025.92,9326848289.511055,10904437888.631662,4649539464.70695,5492330990.924583,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137785734.9626766,146606092.9421823,2115034585.6635468,2492664607.2743483,1528871470.8919458,1742298791.2929747,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10119555232.549183,5067123579.012986,2252852474.111871,5226617739.93954,142297599.45775792,2305427852.618678,1639527903.408598,3280431.0910345674,6035993207.503604,2931025.92,9272023436.286451,10924445893.790308,4646394594.63011,5502195658.241087,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137520797.8143196,146840485.0708529,2098707828.1101737,2503394388.0438647,1525037825.5344722,1748592678.4292226,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.05",0.4,0.9,24.096666882603483,1640215545.5172834,10126739406.954515,5069361068.616465,2252852474.111871,5226617739.93954,142448434.99145025,2309070177.8731804,1638689386.019404,3280431.0910345674,6035993207.503604,2931025.92,9317635667.930895,10922213986.389088,4652369639.232653,5497652761.004457,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137899965.3054813,147189733.62323663,2116945237.7077913,2509969093.8674107,1533370518.646621,1749996209.5367298,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10111872042.826382,5068000521.614144,2252852474.111871,5226617739.93954,142241332.5954383,2302802754.757622,1640017393.6714187,3280431.0910345674,6035993207.503604,2931025.92,9280958932.50118,10917841623.06674,4623719248.663319,5502442033.646706,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137559447.97647023,147292721.6802139,2106375688.4563754,2506231926.0523195,1525813459.0580816,1751429528.3929229,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10146078794.469387,5080207540.165435,2252852474.111871,5226617739.93954,142297515.64219806,2311313977.6658096,1640727579.5459077,3280431.0910345674,6035993207.503604,2931025.92,9374937808.676,10940174029.069208,4666872805.7518,5504467899.814107,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137758418.2140306,146929914.60282037,2122546070.0450926,2517312148.632343,1534011161.904009,1745521391.0624762,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
"a 0.9 - adoption 40% - Gasoline 0.57, Electric 0.03, Autonomous 0.40 - Clustering 0.3, Routing 0.07",0.4,0.9,24.096666882603483,1640215545.5172834,10145031221.393562,5080599802.822883,2252852474.111871,5226617739.93954,142378760.80967322,2311795767.4848933,1641889002.1987476,3280431.0910345674,6035993207.503604,2931025.92,9337728365.785534,10940273038.148281,4652026235.063926,5531017940.631323,2252852474.111871,2252852474.111871,5226617739.93954,5226617739.93954,137629072.58510023,147357526.87859336,2114641874.693868,2512351144.702729,1531766451.6771963,1755217814.0666542,3280431.0910345674,3280431.0910345674,6035993207.503604,6035993207.503604,0.57,0.03,0.4
